Ticker,Company Name,Sector,Buffett Score,ROIC,Current Price,ROE,Debt to Equity,Years to Pay Off Debt,EPS CAGR (Historical),FCF CAGR (Historical),Latest FCF,Shares Outstanding,Market Cap,Gross Margin,Net Margin,Industry,Edgar Fetched
XOM,Exxon Mobil Corporation,Energy,2,0.10083713140210718,148.91000366210938,0.11120106713546606,0.16784637567177874,1.5093953681874914,-0.20351593235352716,-0.2605114854361147,23612000000.0,4156559415,618953244672,0.31049,0.089049995,Oil & Gas Integrated,True
IEX,IDEX Corporation,Industrials,2,0.10040407698068751,204.74000549316406,0.11997517070142769,0.4589944134078212,3.825745033112583,-0.06091330042742904,0.0801733711336221,616800000.0,74202616,15221974016,0.44522998,0.13975,Specialty Industrial Machinery,True
CASY,"Caseys General Stores, Inc.",Consumer Cyclical,2,0.0994996920875479,799.5499877929688,0.15576272490715856,0.8430257048967272,5.412242918831882,0.1721608306748177,0.08142494156399205,584630000.0,36959030,29636866048,0.24535999,0.03828,Specialty Retail,True
IQV,"IQVIA Holdings, Inc.",Healthcare,2,0.09478775659567909,162.27999877929688,0.20913424573273873,2.4525603567584193,11.72720588235294,0.10768897453115445,0.08948392261043803,2051000000.0,167866339,27241349120,0.33291999,0.083380006,Diagnostics & Research,True
DE,Deere & Company,Industrials,2,0.09185237545841657,562.6400146484375,0.19371868978805395,2.4759152215799616,12.780982693455341,-0.074764386282278,0.5250105928832174,3231000000.0,270107282,151973167104,0.26248,0.10302,Farm & Heavy Construction Machinery,True
BRK-B,Berkshire Hathaway Inc. New,Financial Services,2,0.08958971656839036,469.32000732421875,0.09334572962243821,0.17992414474665433,1.9275026878509138,0.012962188957942766,0.04592579078824954,25042000000.0,1390722404,1012262699008,0.26146,0.18029,Insurance - Diversified,True
FISV,"Fiserv, Inc.",Unknown,2,0.08668874267322607,60.84000015258789,0.1349255583126551,1.1291485732009925,8.36867816091954,0.1751302532200345,0.11051742262210151,4299000000.0,532998979,32535863296,0.0,0.0,Unknown,True
JCI,Johnson Controls International ,Industrials,2,0.08562701838415276,141.9199981689453,0.2545834300301694,0.7642917923725536,3.0021270130659374,0.3134108871578116,-0.13730732421000336,965000000.0,612066206,86864429056,0.36466998,0.14169,Building Products & Equipment,True
EFX,"Equifax, Inc.",Industrials,2,0.08516418722770366,172.47000122070312,0.14340942162760897,1.1062050691744674,7.713615023474178,-0.01971842224932796,1.045163983760279,1134300000.0,119072409,20805849088,0.56124,0.11123,Consulting Services,True
LEN,Lennar Corporation,Consumer Cyclical,2,0.0849470256957415,94.05000305175781,0.09463725744631563,0.26753875114261916,2.826991803882149,-0.20261868536767558,-0.7936693239469426,28183000.0,215244398,23164356608,0.16871001,0.0539,Residential Construction,True
CHTR,"Charter Communications, Inc.",Communication Services,2,0.08248439410713224,180.1300048828125,0.3106390930609194,6.049644948299489,19.474834569881693,0.056397446746913715,-0.07316236098381579,4418000000.0,141178369,25430460416,0.55253,0.09029,Telecom Services,True
ICE,Intercontinental Exchange Inc.,Financial Services,2,0.08243690913353348,158.4499969482422,0.11464637731281342,0.7013314888466194,6.1173453996983405,0.3075538984411992,0.08010834127843047,3871000000.0,566430761,89750953984,1.0,0.33380002,Financial Data & Stock Exchanges,True
ESS,"Essex Property Trust, Inc.",Real Estate,2,0.07793675999807965,255.3699951171875,0.12084841082677719,1.2364728446312574,10.23160202250077,0.183737118876667,0.04759632465732122,934075000.0,64477129,16465523712,0.68583,0.346,REIT - Residential,True
EQR,Equity Residential,Real Estate,2,0.07448903632323765,62.2599983215332,0.10144356305244424,0.767974076708244,7.570456454799574,0.12715834800296855,0.017994152646718664,1289704000.0,374674719,23327248384,0.62878,0.36202,REIT - Residential,True
LNT,Alliant Energy Corporation,Utilities,2,0.07439145726929136,72.30999755859375,0.11044450504499591,1.6520316334878646,14.958024691358025,0.048856246288386806,0.33985997538830537,1169000000.0,258276483,18675972096,0.45667,0.18569,Utilities - Regulated Electric,True
DG,Dollar General Corporation,Consumer Defensive,2,0.07317638873216695,120.70999908447266,0.17766890876627503,1.8466548605362665,10.393798630043689,-0.2062994740159002,0.780554530467686,2393338000.0,220226320,26583519232,0.30661,0.0354,Discount Stores,True
CCI,Crown Castle Inc.,Real Estate,2,0.07295721218669093,86.33999633789062,0.0,inf,66.59009009009009,-0.35884494761432817,0.2239507146129689,2875000000.0,436367346,37675958272,0.73819,0.25136,REIT - Specialty,True
FRT,Federal Realty Investment Trust,Real Estate,2,0.07210824917506112,111.04000091552734,0.1265346376785274,1.5477757315087028,12.23203195508384,-0.0021276660025275618,0.49003024692570096,331040000.0,86388213,9592547328,0.67917,0.32092997,REIT - Retail,True
LHX,"L3Harris Technologies, Inc.",Industrials,2,0.0708262238109049,317.510009765625,0.08179271708683473,0.5661319073083779,6.921544209215442,0.15653030986530259,0.12058625823381863,2682000000.0,186785895,59306389504,0.30414,0.103690006,Aerospace & Defense,True
